No,ID,CG,Depth_m,qc_MPa,fs_kPa,u_kPa,Other,qt_MPa,Rf_p,SBT,Ic,gamma_kNm3,sv_kPa,u0_kPa,du_kPa,slv0_kPa,Qt1,Fr_p,Bq,SBTn,n,Cn,Icn,Qtn,U2,IB,MSBTn,KG,EST
999,11,2,5.8,9.34,51.2,76.32,0,9.16,0.5,6,1.77,19,110.2,47.09,29.23,63.11,143.41,0.51,0,6,0.52,1.27,1.68,115.16,0.46,97.55,7,273.844339,0
1000,11,2,5.97,8.33,39.16,63.97,0,8.4,0.47,6,1.79,19,113.53,48.8,15.17,64.72,128.1,0.48,0,6,0.53,1.26,1.71,104.55,0.25,95.21,7,264.5577895,0
1001,11,2,6.13,8.24,38.9,65.53,0,8.21,0.46,6,1.79,19,116.38,50.28,15.25,66.1,122.42,0.47,0,6,0.54,1.25,1.71,101.04,0.22,94.66,7,257.8680454,0
1002,11,2,6.22,7.01,27.7,61.31,0,6.99,0.4,6,1.83,19,118.28,51.26,10.05,67.02,102.56,0.41,0,6,0.55,1.25,1.75,85.64,0.15,91.01,7,239.6265964,0
1003,11,2,6.28,6.12,25,59.15,0,5.92,0.42,6,1.9,19,119.22,51.75,7.4,67.48,85.92,0.43,0,6,0.58,1.25,1.82,72.76,0.11,81.7,7,231.7112089,0
1004,11,2,6.83,5.43,14.96,144.21,0,4.74,0.32,6,1.94,19,129.68,57.14,87.07,72.53,63.56,0.33,0.01,6,0.6,1.21,1.87,55.9,0.86,74.58,6,202.5752489,0
1005,11,2,6.88,4.9,15.54,69.55,0,4.78,0.32,6,1.94,19,130.63,57.63,11.92,72.99,63.75,0.33,0.01,6,0.6,1.21,1.87,56.21,0.42,74.76,6,203.4172198,0
1006,11,2,7.1,4.19,23.7,74.16,0,4.31,0.56,5,2.08,19,134.9,59.84,14.32,75.06,55.66,0.58,0,6,0.66,1.21,2.02,50.45,0.18,61.03,6,226.8158517,0
1007,11,2,7.2,4.35,22.78,76.09,0,4.47,0.55,6,2.06,19,136.8,60.82,15.27,75.98,57.06,0.57,0,6,0.65,1.2,2.01,51.87,0.21,62.08,7,228.6729062,0
1008,11,2,7.3,8.2,30.9,133.42,0,7.61,0.41,6,1.8,19,138.7,61.8,71.62,76.9,97.21,0.41,0.01,6,0.55,1.16,1.75,86.47,0.65,91.12,7,241.3662925,0
1009,11,2,7.45,9.19,35.17,77.57,0,9.18,0.38,6,1.71,19,141.55,63.27,14.3,78.28,115.5,0.39,0,6,0.52,1.14,1.67,102.81,0.19,102.48,7,248.3442131,0
1010,11,2,7.55,8.84,32,77.89,0,8.79,0.37,6,1.72,19,143.45,64.26,13.63,79.19,109.2,0.37,0,6,0.53,1.13,1.68,97.84,0.17,101.09,7,242.3342831,0
1011,11,2,7.65,7.19,24.4,75.73,0,7.2,0.35,6,1.79,19,145.35,65.24,10.49,80.11,88.12,0.36,0,6,0.56,1.13,1.75,79.87,0.13,91.01,7,227.4130006,0
1012,11,2,7.85,6.75,24.5,79.95,0,6.68,0.37,6,1.83,19,149.15,67.2,12.75,81.95,79.64,0.37,0,6,0.57,1.12,1.79,73.16,0.16,85.37,7,223.9921497,0
1013,11,2,7.88,6.74,24.57,81.42,0,6.82,0.36,6,1.82,19,149.63,67.44,13.98,82.18,81.14,0.37,0,6,0.57,1.12,1.78,74.57,0.15,86.7,7,224.362687,0
1014,11,2,8.63,11.53,42.3,87.6,0,11.53,0.37,6,1.62,19,163.88,74.8,12.8,89.07,127.64,0.38,0,6,0.5,1.06,1.6,120.53,0.14,113.22,7,256.0642166,0
1015,11,2,8.7,11.02,37.8,84.66,0,10.99,0.36,6,1.63,19,165.3,75.54,9.12,89.76,120.58,0.36,0,6,0.51,1.06,1.61,114.36,0.1,111.36,7,249.3062322,0
1016,11,2,8.85,7.11,36.3,83.48,0,7.17,0.46,6,1.85,19,168.15,77.01,6.47,91.14,76.83,0.47,0,6,0.59,1.06,1.83,74,0.08,80.1,7,237.6573855,0
1017,11,2,9,3.44,26.05,90.35,0,3.55,0.74,5,2.21,19,171,78.48,11.87,92.52,36.48,0.77,0.01,5,0.74,1.06,2.21,35.75,0.24,46.86,6,222.8355925,0
1018,11,2,9.05,3.81,26.7,120.76,0,3.72,0.73,5,2.19,19,171.95,78.97,41.79,92.98,38.17,0.77,0.01,5,0.73,1.05,2.19,37.44,0.38,48.08,6,224.920689,0
1019,11,2,9.1,4.03,29.7,117.66,0,4.46,0.63,5,2.09,19,172.9,79.46,38.2,93.44,45.9,0.65,0.01,5,0.69,1.05,2.09,44.95,0.42,55.28,6,227.2871052,0
1020,11,2,9.35,10.09,39.3,90.74,0,9.79,0.38,6,1.69,19,177.65,81.91,8.83,95.74,100.37,0.39,0,6,0.54,1.02,1.68,98.38,0.19,100.42,7,243.3367139,0
1021,11,2,9.47,6.87,22.2,89.59,0,6.83,0.32,6,1.8,19,180.03,83.14,6.45,96.89,68.59,0.33,0,6,0.58,1.02,1.8,67.7,0.07,83.97,7,214.027228,0
1022,11,2,9.55,6.2,20.5,92.41,0,6.25,0.33,6,1.83,19,181.45,83.88,8.53,97.57,62.22,0.34,0,6,0.6,1.01,1.84,61.61,0.08,78.77,7,209.780894,0
1023,11,2,9.72,7.65,26.5,91.13,0,7.58,0.35,6,1.77,19,184.78,85.59,5.54,99.18,74.57,0.35,0,6,0.58,1,1.77,74.31,0.06,87.49,7,220.9596489,0
1024,11,2,9.97,10.36,46.2,106.93,0,10.25,0.43,6,1.7,19,189.53,88.04,18.89,101.48,99.12,0.44,0,6,0.55,0.99,1.71,99.77,0.15,96.24,7,255.4332943,0
1025,11,2,10.35,10.18,44.8,103.4,0,10.08,0.44,6,1.71,19,196.65,91.72,11.68,104.93,94.15,0.45,0,6,0.56,0.97,1.73,96.16,0.1,93.45,7,254.8433857,0
1026,11,2,10.47,9.8,52.3,107.62,0,9.91,0.52,6,1.75,19,199.03,92.95,14.67,106.08,91.56,0.53,0,6,0.58,0.97,1.77,93.87,0.15,86.72,7,263.2828913,0
1027,11,2,11.03,7.43,36.93,111.52,0,7.61,0.5,6,1.84,19,209.47,98.35,13.17,111.13,66.59,0.51,0,6,0.62,0.94,1.87,69.31,0.12,75.27,7,238.0260279,0
1028,11,2,11.05,7.45,37.83,111.56,0,7.5,0.51,6,1.85,19,209.95,98.59,12.97,111.36,65.42,0.52,0,6,0.62,0.93,1.89,68.12,0.12,73.87,7,240.9813898,0
1029,11,2,11.4,12.2,64.5,119.88,0,12.14,0.53,6,1.68,19,216.6,102.02,17.86,114.58,104.06,0.54,0,6,0.56,0.93,1.72,110.46,0.15,92.81,7,279.2102159,0
1030,11,2,11.45,11.68,56.2,119.59,0,11.68,0.5,6,1.68,19,217.55,102.51,17.08,115.04,99.63,0.51,0,6,0.56,0.92,1.72,105.94,0.15,93.52,7,270.5967036,0
1031,11,2,11.6,11.09,63.7,115.99,0,11.12,0.57,6,1.73,19,220.4,103.99,12,116.41,93.61,0.58,0,6,0.58,0.92,1.77,99.74,0.11,85.65,7,275.5367606,0
1032,11,2,11.75,13.18,82.6,119.78,0,12.79,0.65,6,1.71,19,223.25,105.46,14.32,117.79,106.7,0.66,0,6,0.58,0.91,1.75,114.35,0.17,85.4,7,297.6491536,0
1033,11,2,11.85,11.02,60.85,119.68,0,11.43,0.54,6,1.71,19,225.15,106.44,13.24,118.71,94.35,0.55,0,6,0.58,0.91,1.75,101.47,0.16,88.88,7,272.132725,0
1034,11,2,11.9,10.63,53.22,122.17,0,10.76,0.51,6,1.72,19,226.1,106.93,15.24,119.17,88.43,0.52,0,6,0.58,0.9,1.76,95.17,0.13,87.68,7,262.6652239,0
1035,11,2,12.13,14.41,102.8,124.1,0,14.36,0.71,6,1.7,19,230.38,109.14,14.96,121.24,116.52,0.72,0,6,0.57,0.9,1.74,126.48,0.13,84.66,7,316.9888001,0
1036,11,2,12.28,14.72,99,127.82,0,14.67,0.68,6,1.68,19,233.22,110.61,17.21,122.62,117.75,0.69,0,6,0.57,0.89,1.72,128.6,0.13,87.57,7,312.9379633,0
1037,11,2,12.38,12.2,80.7,120.37,0,12.37,0.61,6,1.71,19,235.13,111.59,8.78,123.54,98.2,0.62,0,6,0.58,0.88,1.76,107.26,0.08,85.79,7,287.3133922,0
1038,11,2,12.57,7.32,33,120.84,0,7.53,0.46,6,1.83,19,238.93,113.55,7.29,125.37,58.13,0.47,0,6,0.63,0.87,1.89,63.14,0.06,73.3,7,227.6438691,0
1039,11,2,13.65,8.76,51.2,131.19,0,8.9,0.59,6,1.82,19,259.35,124.1,7.09,135.25,63.87,0.61,0,6,0.64,0.82,1.9,71.14,0.05,71.58,7,252.123264,0
1040,11,2,14.25,8.34,38.18,146.66,0,8.4,0.46,6,1.78,19,270.75,129.98,16.68,140.77,57.77,0.47,0,6,0.64,0.8,1.88,65.4,0.09,74.74,7,230.7867315,0
1041,11,2,14.35,8.75,44.4,137.88,0,8.88,0.47,6,1.77,19,272.65,130.96,6.92,141.69,60.73,0.48,0,6,0.63,0.8,1.86,69.05,0.05,76.45,7,234.369065,0
1042,11,2,14.43,8.99,42.1,137.09,0,9.1,0.46,6,1.76,19,274.07,131.7,5.39,142.38,62.02,0.48,0,6,0.63,0.8,1.85,70.74,0.04,77.79,7,235.6548145,0
1043,11,2,14.97,8.27,40.87,143.96,0,8.59,0.48,6,1.79,19,284.52,137.09,6.87,147.43,56.31,0.5,0,6,0.65,0.78,1.9,64.59,0.05,72.98,7,234.5046661,0
1044,11,2,15.43,9.02,49.2,147.64,0,9.15,0.56,6,1.8,19,293.07,141.51,6.13,151.57,58.43,0.58,0,6,0.65,0.76,1.91,67.45,0.04,70.93,7,245.3375312,0
1045,11,2,15.45,9.89,56.1,148.92,0,9.82,0.61,6,1.79,19,293.55,141.75,7.17,151.8,62.73,0.63,0,6,0.65,0.76,1.9,72.54,0.05,71.35,7,255.83543,0
1046,11,2,15.47,10.64,68.4,150.49,0,10.56,0.65,6,1.78,19,294.02,142,8.49,152.03,67.5,0.67,0,6,0.65,0.76,1.89,78.28,0.07,72.31,7,267.4641864,0
1047,11,2,15.65,9.24,52.7,143.53,0,9.64,0.58,6,1.79,19,297.35,143.72,-0.19,153.63,60.78,0.6,0,6,0.65,0.76,1.9,70.58,0.01,71.9,7,250.6332962,0
1048,11,2,15.7,9.28,49.36,145.21,0,9.44,0.61,6,1.81,19,298.3,144.21,1,154.09,59.33,0.63,0,6,0.66,0.75,1.92,68.73,0.01,69.58,7,251.9923074,0
1049,11,2,16.57,10.35,53.9,164.02,0,9.99,0.52,6,1.75,19,314.93,152.79,11.23,162.13,59.66,0.54,0,6,0.65,0.73,1.88,70.77,0.06,74.75,7,244.85807,0
1050,11,2,17.15,10.51,55.8,166.61,0,10.76,0.54,6,1.73,19,325.85,158.43,8.18,167.42,62.35,0.56,0,6,0.64,0.72,1.87,74.89,0.05,75.98,7,252.2582614,0
1051,11,2,17.4,11.03,65.45,170.69,0,11.34,0.59,6,1.73,19,330.6,160.88,9.81,169.72,64.86,0.61,0,6,0.65,0.71,1.87,78.18,0.06,75.11,7,260.5249222,0
1052,11,2,17.6,14.17,100.5,177.86,0,14.13,0.72,6,1.71,19,334.4,162.85,15.01,171.55,80.4,0.73,0,6,0.63,0.71,1.83,97.92,0.09,76.15,7,293.2115534,0
1053,11,2,17.7,14.44,104.1,177.07,0,14.35,0.71,6,1.7,19,336.3,163.83,13.24,172.47,81.24,0.73,0,6,0.63,0.71,1.83,99.24,0.08,76.87,7,296.1710411,0
1054,11,2,17.75,14.11,94.1,176.83,0,14.22,0.68,6,1.69,19,337.25,164.32,12.51,172.93,80.3,0.69,0,6,0.63,0.71,1.82,98.35,0.07,78.35,7,290.474691,0
1055,11,2,17.77,13.96,92.57,176.56,0,14.12,0.67,6,1.69,19,337.73,164.56,12,173.16,79.58,0.68,0,6,0.63,0.71,1.82,97.55,0.07,78.79,7,288.7007955,0
1056,11,2,17.98,14.13,93.51,183.16,0,14.29,0.66,6,1.68,19,341.52,166.52,16.64,175,79.71,0.68,0,6,0.63,0.7,1.81,98.13,0.1,79.33,7,286.3379256,0
1057,11,2,18.75,15.24,119,191.49,0,15.14,0.74,6,1.69,19,356.25,174.13,17.36,182.12,81.2,0.75,0,6,0.64,0.68,1.83,100.82,0.09,75.91,7,299.7005535,0
1058,11,2,19,14.81,121,189.49,0,14.89,0.83,6,1.73,19,361,176.58,12.91,184.42,78.76,0.85,0,6,0.66,0.67,1.88,97.13,0.08,70.12,7,310.4863892,0
1059,11,2,19.1,16.5,177,195.8,0,16.62,1.06,6,1.77,19,362.9,177.56,18.24,185.34,87.73,1.09,0,6,0.67,0.66,1.91,107.52,0.1,62.92,7,348.0522672,1
1060,11,2,19.13,17.23,193,196.19,0,17.43,1.11,6,1.77,19,363.38,177.81,18.38,185.57,91.99,1.14,0,6,0.67,0.66,1.91,112.84,0.11,61.92,7,360.8899876,1
1061,11,2,19.6,20.02,277,194.34,0,20.08,1.38,6,1.8,19,372.4,182.47,11.87,189.93,103.79,1.41,0,6,0.68,0.65,1.93,127.31,0.07,55.11,7,405.2046438,1
1062,11,2,19.9,17.09,177,202.67,0,17.69,1.03,6,1.74,19,378.1,185.41,17.26,192.69,89.86,1.05,0,6,0.67,0.65,1.89,111.91,0.07,65.02,7,349.6867664,1
1063,11,2,20.57,10.13,65.83,195.22,0,10.48,0.63,6,1.78,19,390.93,192.03,3.19,198.89,50.71,0.66,0,6,0.7,0.62,1.97,62.31,0.03,65.26,7,249.4283643,0
1064,11,2,20.88,11.32,98,208.34,0,11.38,0.83,6,1.82,19,396.63,194.97,13.37,201.65,54.46,0.87,0,6,0.72,0.6,2.01,66.36,0.07,59.93,7,275.0789185,0
1065,11,2,21.02,10.98,75.15,207.97,0,11.2,0.68,6,1.77,19,399.48,196.45,11.52,203.03,53.2,0.71,0,6,0.7,0.61,1.97,65.7,0.07,64.95,7,259.5383578,0
1066,11,2,21.07,11.01,75.22,203.56,0,11.06,0.69,6,1.78,19,400.43,196.94,6.62,203.49,52.39,0.71,0,6,0.7,0.61,1.98,64.61,0.04,64.31,7,259.5687054,0
1067,11,2,21.15,11.24,87.9,203.67,0,11.67,0.76,6,1.79,19,401.85,197.67,6,204.18,55.2,0.79,0,6,0.71,0.6,1.98,68.01,0.03,63.01,7,269.7473,0
1068,11,2,21.23,13.23,106.2,209.35,0,12.86,0.79,6,1.76,19,403.27,198.41,10.94,204.87,60.79,0.81,0,6,0.7,0.61,1.95,75.6,0.05,65.2,7,281.1375604,0
1069,11,2,21.68,13,114,216.02,0,13.07,0.9,6,1.79,19,411.82,202.82,13.2,209,60.57,0.92,0,6,0.71,0.59,1.99,74.89,0.07,60.98,7,293.6604082,0
1070,11,2,21.88,13,109.5,228.67,0,12.8,0.86,6,1.79,19,415.63,204.78,23.89,210.84,58.75,0.89,0,6,0.71,0.59,1.99,72.77,0.08,61.42,7,287.4033371,0
1071,11,2,22.02,8.4,74.84,210.03,0,8.89,0.86,6,1.91,19,418.48,206.26,3.77,212.22,39.91,0.9,0,5,0.77,0.56,2.14,47.33,0.02,50.91,7,251.6980805,0
1072,11,2,22.05,8.21,74.39,209.79,0,8.54,0.88,6,1.94,19,418.95,206.5,3.29,212.45,38.22,0.93,0,5,0.78,0.55,2.17,45,0.02,49.2,7,251.7311215,0
1073,11,2,22.4,12.51,139,253.49,0,12.78,1.06,6,1.85,19,425.6,209.93,43.56,215.67,57.3,1.1,0,5,0.74,0.57,2.06,69.88,0.2,54.46,7,304.6436973,0
1074,11,2,22.8,3.09,24.6,193.14,0,3.66,0.79,5,2.21,19,433.2,213.86,-20.72,219.34,14.7,0.89,-0.01,5,0.94,0.48,2.56,15.44,-0.08,30.37,4,184.9323963,0
1075,11,2,22.88,1.96,12.18,248.88,0,1.95,0.69,5,2.43,19,434.63,214.59,34.29,220.03,6.9,0.89,0.07,4,1,0.45,2.88,6.9,0.46,22.19,1,151.5878325,0
1076,11,2,23.52,1.13,11.19,910.37,0,1.36,0.82,4,2.6,19,446.98,220.97,689.4,226,4.04,1.22,0.76,3,1,0.44,3.15,4.04,3.07,18.74,1,142.8280639,0
1077,11,2,23.8,1.07,10.9,953.6,0,1.33,0.83,4,2.61,19,452.2,223.67,729.93,228.53,3.85,1.25,0.83,3,1,0.44,3.17,3.85,3.2,18.51,1,141.2937893,0
1078,11,2,24.05,1.64,12.91,408.12,0,1.8,0.75,5,2.48,19,456.95,226.12,182,230.83,5.81,1,0.14,4,1,0.43,2.97,5.81,0.81,20.86,1,149.3343186,0
1079,11,2,24.4,1.12,10.61,717.21,0,1.3,0.81,4,2.62,19,463.6,229.55,487.66,234.05,3.59,1.26,0.58,3,1,0.43,3.2,3.59,2.08,18.23,1,139.2670453,0
1080,11,2,24.45,1.11,10.58,723.29,0,1.29,0.82,4,2.62,19,464.55,230.04,493.25,234.51,3.53,1.28,0.61,3,1,0.43,3.21,3.53,2.15,18.16,1,139.2703139,0
1081,11,2,24.88,1.02,10.53,862.4,0,1.24,0.85,4,2.65,19,472.63,234.21,628.19,238.41,3.21,1.38,0.81,3,1,0.42,3.26,3.21,2.59,17.75,1,138.1676273,0
1082,11,2,25,1.04,10.52,853.96,0,1.27,0.83,4,2.63,19,475,235.44,618.52,239.56,3.3,1.33,0.78,3,1,0.42,3.24,3.3,2.57,17.88,1,137.5349203,0
1083,11,2,25.07,1.07,10.49,831.13,0,1.28,0.82,4,2.63,19,476.43,236.18,594.95,240.25,3.35,1.31,0.75,3,1,0.42,3.23,3.35,2.51,17.95,1,137.3444551,0
1084,11,2,25.13,1.07,10.5,833.71,0,1.28,0.82,4,2.63,19,477.38,236.67,597.04,240.71,3.34,1.31,0.75,3,1,0.42,3.24,3.34,2.49,17.94,1,138.7833529,0
1085,11,2,25.2,1.19,10.72,821.59,0,1.37,0.78,4,2.59,19,478.8,237.4,584.19,241.4,3.68,1.2,0.67,3,1,0.41,3.18,3.68,2.46,18.38,1,138.3290484,0
1086,11,2,25.23,1.26,10.74,817.68,0,1.36,0.78,4,2.59,19,479.27,237.65,580.03,241.63,3.66,1.21,0.67,3,1,0.41,3.18,3.66,2.45,18.35,1,137.7648232,0
1087,11,2,25.32,1.04,10.61,883,0,1.26,0.84,4,2.64,19,481.18,238.63,644.37,242.55,3.22,1.36,0.81,3,1,0.41,3.26,3.22,2.6,17.77,1,138.4903233,0
1088,11,2,25.5,1.03,10.67,888.69,0,1.25,0.85,4,2.64,19,484.5,240.34,648.35,244.16,3.15,1.39,0.84,3,1,0.41,3.27,3.15,2.64,17.68,1,137.9623046,0
1089,11,2,25.68,1.05,10.66,914.88,0,1.28,0.83,4,2.63,19,487.82,242.06,672.82,245.76,3.23,1.34,0.84,3,1,0.41,3.25,3.23,2.7,17.8,1,137.0658984,0
1090,11,2,25.9,1.05,10.63,913.9,0,1.28,0.83,4,2.63,19,492.1,244.27,669.63,247.83,3.19,1.34,0.84,3,1,0.4,3.26,3.19,2.69,17.76,1,137.52148,0
1091,11,2,26.13,1.09,10.63,885.09,0,1.31,0.81,4,2.61,19,496.38,246.48,638.61,249.9,3.26,1.3,0.78,3,1,0.4,3.24,3.26,2.56,17.86,1,136.2826988,0
1092,11,2,26.2,1.08,10.65,889.48,0,1.3,0.82,4,2.62,19,497.8,247.21,642.27,250.59,3.21,1.32,0.8,3,1,0.4,3.25,3.21,2.57,17.8,1,136.4288755,0
1093,11,2,26.3,1.08,10.61,907.13,0,1.31,0.81,4,2.62,19,499.7,248.19,658.94,251.51,3.2,1.32,0.81,3,1,0.4,3.25,3.2,2.6,17.79,1,136.1099922,0
1094,11,2,27.1,1.11,10.5,980.19,0,1.37,0.77,5,2.59,19,514.9,256.04,724.15,258.86,3.3,1.23,0.85,3,1,0.39,3.23,3.3,2.8,17.96,1,135.8041308,0
1095,11,2,27.32,1.15,10.48,994.29,0,1.37,0.77,5,2.59,19,519.17,258.25,736.04,260.93,3.26,1.23,0.87,3,1,0.38,3.23,3.26,2.84,17.91,1,134.5676677,0
1096,11,2,27.73,1.13,10.43,1005.03,0,1.39,0.75,5,2.58,19,526.77,262.17,742.86,264.6,3.25,1.21,0.87,3,1,0.38,3.23,3.25,2.82,17.92,1,134.2579606,0
1097,11,2,27.8,1.15,10.45,1014.55,0,1.4,0.75,5,2.57,19,528.2,262.91,751.64,265.29,3.28,1.2,0.87,3,1,0.38,3.23,3.28,2.84,17.97,1,135.1863704,0
1098,11,2,28.07,1.17,10.46,1021.22,0,1.42,0.74,5,2.57,19,533.42,265.61,755.61,267.82,3.3,1.18,0.86,3,1,0.37,3.22,3.3,2.82,18,1,134.0951221,0
1099,11,2,28.27,1.15,10.4,1037.41,0,1.41,0.74,5,2.57,19,537.23,267.57,769.84,269.66,3.23,1.2,0.88,3,1,0.37,3.23,3.23,2.83,17.91,1,133.6378306,0
1100,11,2,28.5,1.12,10.42,1026.62,0,1.38,0.75,5,2.58,19,541.5,269.77,756.85,271.73,3.1,1.24,0.89,3,1,0.37,3.25,3.1,2.77,17.74,1,132.9072878,0
1101,11,2,28.6,1.14,10.43,1018.54,0,1.4,0.75,5,2.57,19,543.4,270.76,747.78,272.64,3.13,1.22,0.88,3,1,0.37,3.25,3.13,2.76,17.78,1,133.8707753,0
1102,11,2,28.65,1.14,10.43,1030.93,0,1.39,0.75,5,2.57,19,544.35,271.25,759.68,273.1,3.11,1.23,0.89,3,1,0.37,3.25,3.11,2.77,17.77,1,133.2287082,0
1103,11,2,28.68,1.14,10.42,1032.48,0,1.4,0.75,5,2.57,19,544.83,271.49,760.99,273.33,3.11,1.23,0.9,3,1,0.37,3.25,3.11,2.79,17.76,1,133.2287082,0
1104,11,2,28.73,1.13,10.41,1041.72,0,1.39,0.75,5,2.57,19,545.77,271.98,769.74,273.79,3.1,1.23,0.91,3,1,0.37,3.25,3.1,2.82,17.75,1,132.9072878,0
1105,11,2,28.88,1.15,10.44,1079.3,0,1.41,0.74,5,2.57,19,548.63,273.45,805.85,275.17,3.13,1.21,0.93,3,1,0.36,3.25,3.13,2.91,17.8,1,133.8707753,0
1106,11,2,28.9,1.15,10.45,1085.38,0,1.42,0.74,5,2.57,19,549.1,273.7,811.68,275.4,3.15,1.21,0.93,3,1,0.36,3.24,3.15,2.92,17.82,1,132.8190717,0
1107,11,2,29,1.16,10.5,1095.09,0,1.43,0.73,5,2.56,19,551,274.68,820.41,276.32,3.19,1.19,0.92,3,1,0.36,3.24,3.19,2.95,17.87,1,134.082018,0
1108,11,2,29.2,1.25,10.56,1104.7,0,1.48,0.71,5,2.54,19,554.8,276.64,828.06,278.16,3.32,1.14,0.9,3,1,0.36,3.21,3.32,3,18.05,1,133.0090183,0
1109,11,2,29.27,1.17,10.56,1123.64,0,1.45,0.73,5,2.55,19,556.23,277.38,846.26,278.85,3.21,1.18,0.95,3,1,0.36,3.23,3.21,3.04,17.9,1,133.0167399,0
1110,11,2,30.23,1.29,10.83,1228.8,0,1.59,0.68,5,2.5,19,574.27,286.7,942.1,287.58,3.55,1.06,0.92,3,1,0.35,3.17,3.55,3.25,18.37,1,132.9531986,0
1111,11,2,30.35,1.38,10.68,1192.7,0,1.68,0.64,5,2.47,19,576.65,287.92,904.78,288.73,3.81,0.97,0.82,3,1,0.35,3.13,3.81,3.12,18.74,1,133.2665813,0
1112,11,2,30.45,1.31,10.65,1174.16,0,1.62,0.66,5,2.49,19,578.55,288.9,885.26,289.65,3.59,1.03,0.85,3,1,0.35,3.16,3.59,3.06,18.45,1,132.3879209,0
1113,11,2,30.55,1.31,10.72,1139.48,0,1.57,0.68,5,2.51,19,580.45,289.89,849.59,290.56,3.42,1.08,0.87,3,1,0.34,3.19,3.42,2.96,18.2,1,132.6010933,0
1114,11,2,30.68,1.26,10.84,1157.87,0,1.56,0.69,5,2.52,19,582.83,291.11,866.76,291.71,3.35,1.11,0.89,3,1,0.34,3.2,3.35,2.97,18.12,1,132.2242556,0
1115,11,2,30.82,1.44,10.92,1200.55,0,1.75,0.62,5,2.45,19,585.67,292.58,907.97,293.09,3.97,0.94,0.78,3,1,0.34,3.11,3.97,3.08,18.95,1,134.0048156,0
1116,11,2,30.9,1.46,10.97,1175.19,0,1.74,0.63,5,2.46,19,587.1,293.32,881.87,293.78,3.93,0.95,0.77,3,1,0.34,3.12,3.93,3.02,18.89,1,134.6858396,0
1117,11,2,30.93,1.45,11.09,1165.53,0,1.73,0.64,5,2.46,19,587.58,293.56,871.97,294.01,3.87,0.97,0.77,3,1,0.34,3.12,3.87,2.98,18.81,1,133.1406733,0
1118,11,2,31.1,1.41,10.71,1129.14,0,1.67,0.64,5,2.48,19,590.9,295.28,833.86,295.62,3.64,1,0.78,3,1,0.34,3.15,3.64,2.83,18.52,1,132.085019,0
1119,11,2,31.2,1.27,10.68,1155.91,0,1.57,0.68,5,2.51,19,592.8,296.26,859.65,296.54,3.29,1.1,0.88,3,1,0.34,3.21,3.29,2.9,18.05,1,132.1065797,0
1120,11,2,31.25,1.26,10.81,1169.35,0,1.56,0.69,5,2.52,19,593.75,296.75,872.6,297,3.24,1.12,0.9,3,1,0.34,3.22,3.24,2.92,17.98,1,132.2623646,0
1121,11,2,31.7,1.26,10.65,1199.55,0,1.57,0.68,5,2.51,19,602.3,301.17,898.38,301.13,3.2,1.1,0.94,3,1,0.33,3.22,3.2,2.99,17.95,1,131.0358134,0
1122,11,2,31.75,1.27,10.53,1203.33,0,1.58,0.67,5,2.5,19,603.25,301.66,901.67,301.59,3.25,1.08,0.92,3,1,0.33,3.21,3.25,2.99,18.03,1,130.9001204,0
1123,11,2,31.9,1.29,10.56,1207.81,0,1.6,0.66,5,2.5,19,606.1,303.13,904.68,302.97,3.28,1.06,0.91,3,1,0.33,3.21,3.28,2.99,18.07,1,131.8053103,0
1124,11,2,31.98,1.29,10.62,1196.13,0,1.6,0.67,5,2.5,19,607.52,303.86,892.27,303.66,3.26,1.07,0.91,3,1,0.33,3.21,3.26,2.95,18.04,1,131.2020816,0
1125,11,2,32.02,1.3,10.66,1190.25,0,1.59,0.67,5,2.5,19,608.48,304.36,885.89,304.12,3.24,1.08,0.9,3,1,0.33,3.21,3.24,2.92,18.01,1,130.5979269,0
1126,11,2,32.17,1.26,10.68,1210.75,0,1.56,0.68,5,2.51,19,611.33,305.83,904.92,305.5,3.11,1.12,0.95,3,1,0.33,3.24,3.11,2.96,17.83,1,131.5521096,0
1127,11,2,32.42,1.26,10.65,1229.09,0,1.57,0.68,5,2.51,19,616.08,308.28,920.81,307.8,3.1,1.12,0.96,3,1,0.32,3.24,3.1,2.98,17.83,1,131.2347341,0
1128,11,2,33.02,1.31,10.58,1229.4,0,1.59,0.66,5,2.5,19,627.48,314.17,915.23,313.31,3.09,1.09,0.95,3,1,0.32,3.24,3.09,2.94,17.84,1,130.9171025,0
1129,11,2,33.17,1.26,10.53,1238.71,0,1.57,0.67,5,2.51,19,630.33,315.64,923.07,314.69,2.99,1.12,0.98,3,1,0.32,3.25,2.99,2.93,17.71,1,129.3543138,0
1130,11,2,33.42,1.25,10.52,1231.94,0,1.55,0.68,5,2.51,19,635.08,318.09,913.85,316.99,2.9,1.14,0.99,3,1,0.32,3.27,2.9,2.88,17.6,1,129.6659731,0
1131,11,2,33.5,1.26,10.56,1243.91,0,1.57,0.67,5,2.51,19,636.5,318.82,925.09,317.68,2.94,1.13,0.98,3,1,0.31,3.26,2.94,2.89,17.65,1,129.3564305,0
1132,11,2,33.9,1.32,10.64,1293.64,0,1.65,0.65,5,2.48,19,644.1,322.75,970.89,321.35,3.12,1.06,0.97,3,1,0.31,3.23,3.12,3.02,17.9,1,130.2097397,0
